index,cb,co,ram,bus026,bus010,bus025,bus012,bus015,bus011,bus113,bus032,bus018,bus074,bus001,bus070,bus075,bus027,bus003,bus013,bus006,bus019,bus016,bus029,bus031,bus115,bus002,bus117,bus008,bus024,bus072,bus073,bus004,bus007,bus020,bus028,bus014,bus021,bus017,bus022,bus114,bus023,bus005,bus009,bus030,bus071,bus065,bus066,bus069,bus099,bus080,bus059,bus049,bus054,bus061,bus060,bus078,bus046,bus056,bus036,bus062,bus076,bus055,bus077,bus045,bus034,bus079,bus041,bus035,bus047,bus098,bus118,bus116,bus067,bus039,bus033,bus053,bus048,bus042,bus043,bus052,bus040,bus050,bus051,bus044,bus097,bus057,bus058,bus037,bus038,bus063,bus064,bus068,bus081,bus087,bus100,bus092,bus089,bus090,bus111,bus112,bus105,bus104,bus082,bus088,bus106,bus095,bus096,bus091,bus110,bus094,bus101,bus086,bus083,bus085,bus107,bus103,bus093,bus084,bus109,bus102,bus108,zone
line007_basecase,line007,basecase,1360.0,0.0,-1.0000000000000002,-1.662848587922449e-17,-1.5944718301600267e-16,-7.596341857454672e-17,-9.470962270802546e-17,-3.3674045508860914e-17,-4.999154757493406e-17,-3.079005059227137e-16,1.0973984935212738e-16,-6.629187102898582e-17,3.867371694244088e-16,-3.358501782335885e-17,-3.1559355783274865e-17,-1.346936912692097e-16,2.9060059738297803e-16,2.0254131010971428e-16,-3.5527622263399593e-16,2.689922448389265e-16,2.031044834693487e-17,-1.9543189022536564e-16,-6.51226761980096e-17,4.295818225318163e-16,-1.5944718301600267e-16,-4.377736338513942e-16,-2.6369829774646745e-16,1.1829662355749668e-16,-8.079579274560703e-17,1.499248823967095e-16,-6.322569461130164e-17,-7.204452139370714e-17,5.924963744019467e-17,-1.3039949951195286e-16,6.022628875790485e-17,3.1710787051803877e-18,1.727463264187741e-16,2.0733452097515754e-16,4.352983924527056e-17,4.324920601050006e-16,-1.0000000000000002,8.838903177769146e-17,-8.079579274560703e-17,4.046523707366212e-16,7.716394474822295e-17,4.0235384457267476e-16,-3.6602516977991e-16,2.8544887617850074e-18,3.158900531776301e-16,2.071598213244254e-16,6.3896151935536905e-18,-2.105153461280607e-16,-6.342947941514377e-17,-5.984534429097145e-17,-4.0775074091693053e-16,3.1717980068214015e-16,7.393651077231594e-17,4.6692090419406276e-17,4.249711994217534e-17,-3.223762108105261e-16,-3.465211027540445e-17,1.0552150921258686e-16,6.632089773157662e-17,1.0803290690510409e-16,5.820412396956483e-17,8.479863616182879e-17,-1.035360749685573e-16,-3.471817122038712e-16,1.4956714567039165e-17,-3.9410604136643975e-17,9.652964468975203e-17,-1.0345267532089496e-16,-2.25345100640706e-16,-9.720446027790827e-17,-3.1244990185353272e-16,-2.216165635313799e-17,-1.5213176680406183e-17,3.120516237129779e-17,-4.087170060022328e-16,-2.085773699794842e-16,-3.589270449415214e-16,3.7539145224261984e-17,6.412422699997437e-17,9.503980916273685e-17,5.698256461793299e-17,-3.800428341648967e-16,-4.1068272171691484e-16,-4.3719091386013143e-17,-6.252502154167221e-17,-3.9410604136643975e-17,1.0731638013581493e-16,-2.3306237257649185e-16,9.852836996313726e-17,-1.600421401468679e-18,3.5412415651077845e-16,-2.7815666993382105e-17,-1.0441468173722672e-17,1.885345568614803e-17,4.4043450894707295e-17,-1.0441468173722672e-17,-6.081582642833131e-17,2.048164151667585e-16,-1.0441468173722672e-17,-4.326140851112797e-18,-3.3118209009504227e-16,2.3980622659245708e-17,-1.0441468173722672e-17,-3.7457708210161607e-16,4.313644797399486e-17,-2.3306237257649185e-16,-5.070452989871843e-17,7.276207527684013e-17,-1.0441468173722672e-17,4.4043450894707295e-17,5.404014286436081e-18,1.9569591034144834e-16,7.3338374754578e-17,9.067781684828466e-17,-6.492638724215264e-17,R1
line105_line107,line105,line107,480.0,0.0,0.01348598569776359,-0.006065725743905025,0.013274026339252485,0.013840686069046093,0.013337089847714468,0.009322323721256557,-0.004731574868021519,0.012412054376138116,-0.11563147138533103,0.013317851420451266,-0.11442380976527805,-0.11600207653857514,-0.004241986389356837,0.013329357200283203,0.013453035938358098,0.013335468002178694,0.013394029081049922,0.01268283627973566,-0.00046017190369143255,0.0002360353236473477,-0.004490980941649689,0.01329074228353647,0.013274026339252485,0.01348598569776359,-0.03795057660201216,-0.07437525145012876,-0.10782648345350154,0.013389888658419773,0.013312147079024311,0.004947254532059836,-0.0024436263308229835,0.013424808585757637,-0.0011820716150278588,0.011406177650011583,-0.008184953078720365,-0.004525927545480144,-0.019663903106835058,0.013396012706521932,0.01348598569776359,0.013655822355388278,-0.10782648345350154,0.028451591137713676,0.05638443856974657,-0.1590463733618826,-0.05811898428204113,-0.053875848312856384,0.05327342818956138,0.09478564929960433,0.07260071370509247,0.04537084405330244,0.04631924426701205,-0.07612484764274302,0.14737633910704334,0.07189049101854353,0.03314386460396225,0.04756982426429417,-0.10087584987660288,0.07099376875889367,-0.07903505430614602,0.11282470234245072,0.03334583285572949,-0.07039831195024064,0.052590201698988905,0.03306699609022991,0.20762398652152186,-0.05610273035517979,-0.10890381797817636,0.01045652240534889,0.05228977791984518,0.04250752441227915,0.022643837322210033,0.07606365488755598,0.1058747091546175,0.06501097108112742,0.05987561435040347,0.08070456376733265,0.04810952415150649,0.0891554468707756,0.08237358787822524,0.09860499197558507,-0.05809974804178333,0.0791229053087675,0.07790038512326306,0.0326924504890051,0.025543325149732114,0.044865333265590085,0.04050880739824699,0.01045652240534889,-0.012262251869261987,-0.06490057402541288,-0.05979358114754909,-0.06201493450145475,-0.06282211929987187,-0.06263154864671762,-0.05979358114754912,-0.05979358114754944,-0.05979358114754907,-0.05979358114754912,-0.06780618712515502,-0.06367654179674533,-0.05979358114754912,-0.061660046037944435,-0.06210205131812228,-0.06238700907108216,-0.05979358114754912,-0.06130935080650495,-0.060746776636372526,-0.06490057402541288,-0.06692605551205592,-0.06490057402541285,-0.05979358114754912,-0.05979358114754907,-0.06163624148036781,-0.06556265134970553,-0.05979358114754927,-0.061592718750066375,-0.0597935811475492,R2
line186_line127,line186,line127,480.0,0.0,0.004720496571876589,-0.00217567305835666,0.004521520107367708,0.004420332734414683,0.004553101767423616,0.0030808984775748133,-0.0017921395224382687,0.003990706375525897,-0.07780366387818569,0.004559200421560218,-0.04019177470370544,-0.08934593674654442,-0.001606157542201146,0.004569092962252224,0.004522533527067593,0.0045743469613112485,0.004173510763425037,0.004294245542654744,-0.00030552573649179806,-6.608795690903407e-05,-0.001700744122404077,0.0045358922891276885,0.004521520107367708,0.004720496571876589,-0.01341465585587415,-0.026168763496639703,-0.03788171949326097,0.004618784219603542,0.004554295892661179,0.0013155618031409342,-0.0009876702263604852,0.004494595202332696,-0.0007582832116293593,0.0038034523879214815,-0.0031276938881042043,-0.001714019431906452,-0.007011573244387738,0.004626402620307157,0.004720496571876589,0.004898112120907288,-0.03788171949326097,0.018565399531993133,0.018418741076868174,0.023658689159911792,0.18113495399507307,0.1811349539950733,0.01843507510716507,0.018217119589682376,0.018333599242867253,0.018476566787658594,0.018471587312847367,0.1811349539950735,0.01799650444044469,0.018337328191813662,0.009594483565063677,0.01846502127510824,0.6121482401038182,0.018342036337003216,0.181134953995073,0.016942297217935845,0.00957549880138324,0.18113495399507332,0.012386440209071682,0.009601709109449704,0.018866866009081745,0.18113495399507282,-0.2294252547318867,0.020102996400798497,0.018440239658659784,0.010993188995969117,0.006856304766564072,0.018315417437190253,0.018170601572828782,0.014102775217844154,0.012034511537329495,0.01829105083695943,0.011767288246648144,0.01824668037084797,0.018282287802748348,0.015624289796706051,0.18113495399507318,0.018299355167072533,0.01830577387974443,0.009636915928663647,0.009687468773132707,0.018479220918475148,0.0185020943958387,0.020102996400798497,0.020102996400798732,0.18113495399507248,0.1811349539950729,0.18113495399507307,0.18113495399507307,0.18113495399507318,0.18113495399507282,0.1811349539950733,0.18113495399507284,0.18113495399507282,0.18113495399507312,0.18113495399507296,0.18113495399507326,0.18113495399507312,0.18113495399507284,0.181134953995073,0.18113495399507282,0.18113495399507304,0.18113495399507248,0.18113495399507248,0.1811349539950728,0.18113495399507284,0.18113495399507282,0.1811349539950729,0.1811349539950729,0.1811349539950731,0.1811349539950733,0.18113495399507248,0.18113495399507307,R2
line071_line104,line071,line104,480.0,0.0,-0.0023530678854906803,0.0012054773217488764,-0.0019663666186691365,-0.001224855063682264,-0.002003975947558724,-0.0011173347628449703,0.001206103673321855,-0.0011808233939776275,0.02215217415538557,-0.0020366185994789496,0.020366962952975742,0.02270001674660086,0.0010797814661963332,-0.0020550624631711966,-0.0018245940999637518,-0.0020648581309888753,-0.0009064799196505818,-0.0018066810916760182,0.00048441257741523193,0.0003748090723058135,0.0011440263223939096,-0.0019931624206375497,-0.0019663666186691365,-0.0023530678854906803,0.006990400825686324,0.013361740259340787,0.01921297035147197,-0.0021454970130130794,-0.0020274744912763256,0.00029397950492170697,0.0007966666720317831,-0.0017690581243613918,0.001165082113008945,-0.0014618445999316893,0.0021603347983382873,0.0011530431443164723,0.003791728375321133,-0.0021619118110117394,-0.0023530678854906803,-0.002713901823832324,0.01921297035147197,-0.02935264943279602,-0.007974692931726196,0.024808600882272425,0.024228418054023607,0.024250759597400515,-0.09416223831081594,0.03585025719004074,-0.16043477090726088,-0.057004723955765606,-0.058154719961887286,0.02413361110458094,0.032356426517780854,-0.16589731727934567,-0.00021418967609407487,-0.04900240756864969,0.023280347251924426,-0.16107776202708746,0.024118287884001166,0.02926170158443395,-7.037829873230827e-05,0.024163763248302064,0.011124226727807489,-0.0002689238570300111,0.03340219985832042,0.024239034311643728,0.022972347452025775,0.024589491248087306,-0.027033333827139124,0.005215897751379705,-0.000903004513239635,-0.2899546063260053,0.035113562204866666,0.01840264986515657,0.009720572115009245,-0.4635324185470274,0.008498602973815612,-0.013761965177839744,-0.5259567326668808,0.024013845354343935,0.024228519339322456,-0.10216672312060567,-0.37231713642733333,-0.0005356188366895829,-0.006547141372611285,-0.06756677249359591,-0.05378673839140917,0.02458949124808744,0.024469869231585915,0.024192710694534162,0.02421960073617637,0.024207904560830763,0.024203654460358347,0.02420465787918425,0.024219600736176003,0.02421960073617624,0.024219600736176194,0.024219600736176003,0.0241774116606181,0.024199155637456095,0.024219600736176003,0.024209773168402914,0.02420744586137987,0.024205945462607906,0.024219600736176003,0.024211619697192224,0.02421458184012552,0.024192710694534162,0.024182045850696793,0.024192710694534,0.024219600736176003,0.024219600736176305,0.02420989850743495,0.024189224633901635,0.02421960073617608,0.024210127669303177,0.02421960073617633,R2
line004_line015,line004,line015,480.0,0.0,-0.04743167394445516,0.002997648099450397,0.11704867486842083,0.02549302395080349,0.050602949221037634,0.015146872779516105,0.009477816686883656,0.01817953770198876,0.003762221039484488,0.4094763036565862,0.004053063908234947,0.0036729676723548503,0.008456195844196684,0.4862498730721787,0.04482173493047386,-0.06898399981754894,0.020319529397845457,0.08506193644843972,0.010783672721998596,0.011212145940325916,0.00897577102911851,0.22858763420805522,0.11704867486842083,-0.047431673944455244,0.0061055921910717625,0.00512796025076553,0.004230134999463958,-0.05655493165750808,-0.06898399981754885,0.0168130743855737,0.009562977118123645,0.09268667065360887,0.014268646774104473,0.015987456958768444,0.011361585781024516,0.009048693862089886,0.006596403328449903,-0.06898399981754877,-0.04743167394445516,-0.006748631846930087,0.004230134999463958,0.0029533755080823954,0.003183094357373413,0.003407680471507985,0.003313203552338653,0.0033015584824061736,0.003157509506906316,0.0034989046936347392,0.0033164564885684368,0.0030925189061941725,0.0031003185194020027,0.003362619724611768,0.0036771393385982534,0.003310615639772369,0.005869877179738832,0.003110603249543454,0.0035492470894963636,0.0033032410244159694,0.0033706066381492482,0.003926576691180783,0.006010886601631821,0.0033469035399091877,0.004895928071501318,0.005816209414690079,0.003538034493604478,0.0033076700464245057,0.003614909525667176,0.00312500157699921,0.003149419998358568,0.005229749293504788,0.016182490238342527,0.0033449356067655023,0.003536486529002854,0.004484696382192699,0.0053151509067415085,0.0033831022938575614,0.005044276095718583,0.0034526020878452275,0.0033968282950868423,0.004299484401529592,0.0033131507594600243,0.003370094784975428,0.0033600408178338865,0.005554710598716968,0.0009598186153265511,0.0030883616015463322,0.0030525336713080114,0.0031250015769990164,0.0031873520925449574,0.003331815278993087,0.0033177993978994753,0.0033238957887148034,0.003326111066164087,0.0033255880547404804,0.003317799397899434,0.0033177993978994458,0.0033177993978994605,0.003317799397899434,0.0033397895857296745,0.0033284559850636657,0.003317799397899434,0.0033229218154541516,0.0033241348763684278,0.003324916928366136,0.003317799397899434,0.003321959350304763,0.0033204153942303413,0.003331815278993087,0.0033373741094737796,0.0033318152789930046,0.003317799397899434,0.0033177993978994605,0.0033228564850616192,0.003333632316391343,0.003317799397899359,0.0033227370391514847,0.00331779939789947,R1
line013_line004,line013,line004,480.0,0.0,4.666406150377611e-16,5.355958732078392e-17,2.42861286636753e-16,2.185751579730777e-16,4.510281037539698e-16,1.717376241217039e-16,1.431146867680866e-17,2.0122792321330962e-16,1.7954387976359953e-16,0.5561967573509208,5.399326818977812e-17,2.8297676701871666e-16,1.0495077029659683e-16,0.4396812311074468,-4.85722573273506e-17,1.3704315460216776e-16,2.896988204881268e-16,5.516420653606247e-16,1.986258379993444e-16,2.216109240560371e-16,1.5612511283791264e-17,0.8307227260236333,2.42861286636753e-16,2.96637714392034e-16,1.1449174941446927e-16,5.399326818977812e-17,1.9168694409543718e-16,6.730727086790012e-16,1.1796119636642288e-16,7.806255641895632e-17,2.1033522146218786e-16,2.1510571102112408e-16,1.8214596497756474e-16,2.3592239273284576e-16,2.90132501357121e-16,2.6020852139652106e-17,1.7911019889460533e-16,1.0061396160665481e-15,4.666406150377611e-16,2.645453300864631e-16,1.9168694409543718e-16,-3.957337929572091e-17,2.1597307275911248e-16,1.5395670849294163e-16,3.7686867515596134e-16,2.717010644248674e-16,1.8041124150158794e-16,3.7773603689394974e-16,3.920475055707584e-16,2.2638141361497333e-16,3.1094918306884267e-16,2.211772431870429e-17,2.0686577451023425e-16,3.133344278483108e-16,1.3639263329867646e-16,1.708702623837155e-16,1.734723475976807e-17,1.485356976305141e-16,7.936359902593892e-17,2.2833297752544723e-16,2.94469310047063e-16,1.8865117801247777e-16,4.141652298894627e-16,3.5908775952719907e-16,2.5500435096859064e-16,3.0574501264091225e-17,2.3223610534639505e-16,9.302454639925628e-17,2.92300905702092e-16,1.235990476633475e-16,4.796510411075872e-16,1.3856103764364747e-16,4.098284211995207e-17,3.0379344873043834e-16,1.8973538018496328e-16,2.98806118737005e-16,2.9967348047499343e-16,9.80118763926896e-17,2.3527187142935446e-16,2.7950732006676304e-16,3.5561831257524545e-16,2.216109240560371e-16,2.5283594662361963e-16,2.491496592371689e-16,1.49890950346121e-16,1.704365815147213e-16,2.3809079707781677e-16,2.660632131279428e-16,2.0383000842727483e-16,4.336808689942018e-17,4.401860820291148e-17,2.5847379792054426e-16,2.404760418572849e-16,2.181414771040835e-16,2.6107588313450947e-16,4.7704895589362195e-17,1.0343288725511712e-16,2.6107588313450947e-16,1.7997756063259374e-16,1.0148132334464322e-16,2.6107588313450947e-16,-3.469446951953614e-18,1.1622647289044608e-16,2.2616457318047622e-16,2.6107588313450947e-16,1.1037178115902435e-16,1.1817803680091998e-16,4.336808689942018e-17,1.986258379993444e-16,2.654126918244515e-16,2.6107588313450947e-16,1.0343288725511712e-16,1.940721888749053e-16,7.41594285980085e-17,9.540979117872439e-18,7.48099499014998e-17,2.0968470015869656e-16,R1
line156_line150,line156,line150,480.0,0.0,0.00020000959986705833,-9.313602066242106e-05,0.00018931633733515973,0.00017959329646775906,0.00019082665143172744,0.00012724255886376376,-7.839629275446875e-05,0.00016270677434876424,-0.0023996965257570067,0.00019131790795672276,-0.0017055314986140955,-0.00261272071397977,-7.025148735816363e-05,0.00019184339770553116,0.000188240326241676,0.00019212248906646409,0.0001675615430238192,0.00017932020625557773,-1.5560762874469437e-05,-5.492559423868352e-06,-7.439376656106535e-05,0.0001900797847052921,0.00018931633733515973,0.00020000959986705833,-0.0005707675523773889,-0.0011112626519216592,-0.001607635702523281,0.00019446559942491677,0.00019105738037989033,4.8241857840442806e-05,-4.424449657173082e-05,0.00018672913752560793,-3.8341400895356053e-05,0.00015773383686203525,-0.0001372645586967052,-7.497513908083683e-05,-0.00029941695138178254,0.000194887675078794,0.00020000959986705833,0.00020967795227604547,-0.001607635702523281,0.0009440354705244206,0.0007349290074762433,-0.0009224988842932577,0.23976843622435318,0.005192325413802128,0.0007582181611748356,0.000447455939361194,0.0006135332942173906,0.0008173772362278904,0.0008102774725999177,-0.004220477926695708,0.00033675025962269143,0.0006188500509251231,0.00037041738616572586,0.0008009155784847609,-0.003774374195276642,0.0006255629512306278,-0.005451688490220995,0.0003813972243911401,0.0003683542467023046,-0.0017977732694373018,0.0003982379627819234,0.00037120261088684437,0.00023623083136988383,0.12830252798939326,-0.003157847859837328,0.001166669151087238,0.0007655818081959056,0.0003864772397000063,0.00027085515393556386,0.0005876095718262439,0.0004241129881009783,0.000412725903337762,0.0003727079491443151,0.0005528675340332326,0.00039301157237436836,0.0004896038700005852,0.0005403731497989363,0.0003790636813225917,-0.07833595303087029,0.0005647078953431141,0.0005738597325353786,0.00037502865683213747,0.0004239885068922309,0.0008211615111069781,0.0008537746457875689,0.0011666691510873713,0.0025883169921162032,0.14491419185900187,0.332346289665605,0.3357989452994035,0.282403755100697,0.29500998392390554,0.33234628966560414,0.33234628966560414,0.3323462896656043,0.3323462896656041,-0.047291811535594364,0.22588379607755116,0.3323462896656041,0.6309828384378551,-0.15748212693187347,0.31118625133847716,0.33234628966560414,0.4631469974332154,0.3338278440382173,0.14491419185900187,0.01092880284352523,0.14491419185900284,0.33234628966560414,0.3323462896656031,0.40414777328008156,0.10111784593400548,0.33234628966560414,0.3351426941945771,0.3323462896656053,R3
line008_line036,line008,line036,1360.0,0.0,0.26161960621205727,-0.04685407058904466,-0.569725373405864,-0.2893889643227493,-0.5880068161766828,-0.26358126672883037,-0.15783837638469914,-0.2668273865633253,-0.04160362011869427,-0.6006002837219804,-0.047447985124157974,-0.03981011128103901,-0.14081114675779494,-0.6087061425294309,-0.5192541706002339,-0.6130112220711811,-0.25468982575986066,-0.4777907243089767,-0.18289020211468876,-0.19063668004746517,-0.14947084281375633,-0.5815018097865002,-0.569725373405864,0.2616196062120566,-0.08894168817143536,-0.06917798028014424,-0.051027636298346155,-0.6486332044547526,-0.5965815568843456,-0.2148740666492029,-0.1608209311460843,-0.4951307775376814,-0.1859821183714701,-0.2792603849522701,-0.1529724719293009,-0.15068623875143528,-0.0988638762148184,-0.6556651605370055,0.26161960621205727,0.10548298614287285,-0.051027636298346155,-0.02615913308295572,-0.028960011608411825,-0.03432557345605378,-0.03279839518750371,-0.032580118982692106,-0.028648064815750038,-0.03281057237728681,-0.030586047654324836,-0.027855658017384377,-0.02795075586942313,-0.03372465622350826,-0.03496113932899504,-0.03051483230558885,-0.05846098915698514,-0.028076153849965306,-0.03738131234048386,-0.030424916298048384,-0.033874363626316004,-0.03760490569695783,-0.06040428158934896,-0.03343007068895259,-0.047289758101761004,-0.057721377858100095,-0.03362542960487684,-0.03269467467081787,-0.03867035294893428,-0.029270720974032202,-0.028549432375082992,-0.050749585294874555,-0.17952500216255513,-0.030933283202597583,-0.03326403221470388,-0.043027624697535405,-0.0527939259747518,-0.031398635761143,-0.0488272832631381,-0.032246021515967296,-0.031565991910638413,-0.04168398386992132,-0.0327974056331863,-0.031240039927976623,-0.031117455556911214,-0.05411758554882827,0.0044272532813825925,-0.027804969511204217,-0.027368132565843833,-0.029270720974032115,-0.030439424466600605,-0.03314725501252969,-0.03288454011687788,-0.03299881139716652,-0.03304033475056782,-0.033030531378905686,-0.03288454011687798,-0.032884540116878275,-0.032884540116878525,-0.03288454011687798,-0.0332967261123643,-0.03308428811460763,-0.03288454011687798,-0.03298055515755761,-0.03300329287696262,-0.03301795172770375,-0.03288454011687798,-0.032962514626988126,-0.032933574579892246,-0.03314725501252969,-0.03325145021509474,-0.03314725501252962,-0.03288454011687798,-0.032884540116878525,-0.032979330598994425,-0.0331813137197422,-0.03288454011687795,-0.03297709169445289,-0.0328845401168784,R1
line038_line039,line038,line039,1360.0,0.0,-0.7133886925971763,-0.1191384545211273,-0.6936181559660114,-0.657594805478316,-0.6956233022525018,-0.6217349038754882,-0.33171631158125675,-0.6523424838119759,-0.5460325657371767,-0.6972201821740193,-0.5197315510202251,-0.5541037766026963,-0.28743958968745364,-0.6981658534509202,-0.6868677648849649,-0.6986681062243909,-0.6402418458158969,-0.6844772325952618,-0.3130046333499641,-0.31771099010874654,-0.3099578126959013,-0.6949920557456599,-0.6936181559660114,-0.7133886925971763,-0.3311386042331707,-0.420966593468317,-0.503461685623043,-0.7028106820937843,-0.6967513367832543,-0.54973853644836,-0.2995964930976018,-0.6840327179551715,-0.4840656222149932,-0.6647376606639435,-0.4090329640213941,-0.31311826504796414,-0.2860412871885872,-0.7036443345811889,-0.7133886925971763,-0.7317825369419609,-0.503461685623043,-0.6094890920287745,-0.6104376015610374,-0.5799345279408213,-0.5840314833289485,-0.5848962099124786,-0.6103319616685142,-0.6117415829942344,-0.6109882540350141,-0.6100636153640073,-0.6100958199806431,-0.5803619924569907,-0.6130044734441288,-0.610964137160075,-0.6623445173785575,-0.6101382856494642,-0.5646054775497581,-0.6109336873603135,-0.5797689091611254,-0.6191311373193006,-0.6618921525840167,-0.5815290273295004,-0.6468158909718634,-0.6625166860690176,-0.6079360484823582,-0.5844423842245043,-0.5590318918763905,-0.5980067751985113,-0.6102985600735101,-0.6551969592743109,-0.6602848998973897,-0.6111058443640784,-0.6120078709596609,-0.6364913200666864,-0.6476186683385862,-0.6112634346821273,-0.6505403843280272,-0.6115503994535908,-0.6113201093653158,-0.6267815890177736,-0.58403540356352,-0.6112097266551036,-0.6111682138071148,-0.6633555864529241,-0.6763844903286098,-0.6100464498458131,-0.6098985162589212,-0.5980067751985113,-0.5933768203247722,-0.5826494345394974,-0.583690210167584,-0.5832375111943516,-0.583073011598279,-0.5831118487958186,-0.5836902101675835,-0.5836902101675832,-0.5836902101675837,-0.5836902101675835,-0.5820572873853538,-0.5828988852323134,-0.5836902101675835,-0.5833098354118204,-0.5832197572906844,-0.5831616845477985,-0.5836902101675835,-0.583381305072832,-0.5834959544368052,-0.5826494345394974,-0.5822366531205971,-0.5826494345394972,-0.5836902101675835,-0.5836902101675837,-0.5833146866430551,-0.5825145070078731,-0.5836902101675834,-0.5833235563239118,-0.5836902101675833,R1
line147_line150,line147,line150,480.0,0.0,0.00020000959986747418,-9.313602066240427e-05,0.00018931633733515571,0.00017959329646805472,0.00019082665143207647,0.00012724255886402584,-7.839629275417916e-05,0.00016270677434897948,-0.002399696525755883,0.00019131790795730855,-0.0017055314986131021,-0.0026127207139786434,-7.025148735779713e-05,0.00019184339770574862,0.00018824032624193679,0.00019212248906685654,0.00016756154302434407,0.00017932020625583295,-1.5560762874284072e-05,-5.492559423416773e-06,-7.43937665608327e-05,0.00019007978470578332,0.00018931633733515571,0.00020000959986747418,-0.0005707675523770426,-0.0011112626519214997,-0.0016076357025232469,0.00019446559942521376,0.0001910573803804029,4.824185784060065e-05,-4.4244496571433744e-05,0.00018672913752587893,-3.834140089461946e-05,0.00015773383686250994,-0.00013726455869646857,-7.497513908044142e-05,-0.00029941695138141115,0.00019488767507927325,0.00020000959986747418,0.00020967795227625364,-0.0016076357025232469,0.0009440354705250745,0.0007349290074763243,-0.0009224988842918422,0.2397684362243545,0.005192325413803992,0.0007582181611760241,0.0004474559393624066,0.0006135332942176188,0.0008173772362281733,0.0008102774726012551,-0.004220477926695125,0.0003367502596233441,0.0006188500509254095,0.0003704173861662908,0.0008009155784849177,-0.0037743741952754708,0.0006255629512316427,-0.005451688490219486,0.00038139722439157136,0.00036835424670298475,-0.0017977732694358433,0.0003982379627822183,0.0003712026108872985,0.000236230831370114,0.1283025279893952,-0.0031578478598364625,0.001166669151088678,0.0007655818081969362,0.00038647723970072664,0.0002708551539356983,0.0005876095718271002,0.00042411298810152804,0.0004127259033385118,0.00037270794914446225,0.0005528675340336774,0.0003930115723752453,0.0004896038700018216,0.000540373149799572,0.00037906368132283513,-0.0783359530308698,0.0005647078953444306,0.0005738597325357509,0.0003750286568327929,0.00042398850689279345,0.000821161511107755,0.0008537746457883417,0.001166669151088797,0.0025883169921171725,0.1449141918590046,0.3323462896656063,0.33579894529940585,0.2824037551006982,0.2950099839239069,0.3323462896656063,0.3323462896656063,0.3323462896656062,0.3323462896656051,-0.04729181153559375,0.22588379607755282,0.3323462896656051,-0.3690171615621426,-0.15748212693187258,0.31118625133847666,0.3323462896656063,0.46314699743321724,0.33382784403821775,0.1449141918590046,0.010928802843526538,0.14491419185900486,0.3323462896656063,0.33234628966560587,0.4041477732800831,0.10111784593400602,0.3323462896656063,0.3351426941945781,0.33234628966560653,R3
line117_line108,line117,line108,480.0,0.0,-0.026148358106344187,0.012055198257621509,-0.02503798277360185,-0.024457820216230677,-0.025213546349927743,-0.0170541749664899,0.009936144117346796,-0.022082742248225207,0.6869584889254596,-0.025248170661484017,0.22264460212355563,-0.170553651632686,0.008904972840155078,-0.02530335311625932,-0.025039550821192975,-0.025332660912356003,-0.023084903327169976,-0.023777710663095676,0.001701862368642801,0.0003758170037536471,0.009429405178109147,-0.02511815350978513,-0.02503798277360185,-0.026148358106344187,0.07431673372005711,0.14496621660483403,0.20984839476432415,-0.02558047744059478,-0.02522081227574855,-0.007260209246705415,0.005479689495804055,-0.02488360756544928,0.00422283799629801,-0.02105618779616232,0.01734245616557191,0.009503009716769324,0.03884780965953624,-0.025623037180471455,-0.026148358106344187,-0.027139975134958166,0.20984839476432415,-0.10340888212127262,-0.10186292705742593,-0.12409347464377074,-0.1280104466572965,-0.12705045473090015,-0.10203510722139317,-0.0997375960710263,-0.10096543056254717,-0.10247247902864107,-0.10241998942418867,-0.13208419861330187,-0.09814907277085258,-0.10100473813265427,-0.053016409170030906,-0.10235077555387942,-0.1550820721538874,-0.10105436759923675,-0.13274262080889,-0.09263239714706752,-0.052906695369190314,-0.13078859364778922,-0.06815484102625033,-0.05305816591512699,-0.10247352226475626,-0.12755427756316245,-0.16329332994556323,-0.11249552249589756,-0.10208954775486295,-0.06060808550997441,-0.03790824683519728,-0.10077377264189086,-0.09940264648163614,-0.07745162869341088,-0.06616700209846124,-0.10051691960887987,-0.06480111095668954,-0.10004920196714906,-0.10042454677499038,-0.08552499895368586,-0.12800609453766734,-0.10060445715439,-0.10067211804274157,-0.053261627702506434,-0.05371092839586775,-0.10250045673352809,-0.10274157047038487,-0.11249552249589806,-0.11763555101245454,-0.12954475322890893,-0.12838931725737385,-0.12889188924679562,-0.1290745114618786,-0.12903139564146554,-0.12838931725737326,-0.12838931725737368,-0.12838931725737385,-0.12838931725737326,-0.13020213614975829,-0.12926782101044995,-0.12838931725737368,-0.12881159720284124,-0.12891159906549152,-0.12897606957602706,-0.12838931725737326,-0.12873225386026388,-0.12860497378598684,-0.12954475322890893,-0.1300030100201976,-0.12954475322890935,-0.12838931725737326,-0.12838931725737385,-0.12880621152035315,-0.12969454547940198,-0.12838931725737318,-0.12879636468301275,-0.12838931725737374,
